FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z,VX,VY,VZ,VELOCITY
2940,14.695,skull,phantom1,Measured,338.337,352.197,182.528,-0.7,0.9,-0.1,1.333
2940,14.695,skull,phantom2,Measured,301.851,412.639,148.583,-0.3,2.8,-2.4,2.509
2940,14.695,skull,phantom3,Measured,351.518,346.606,90.444,-1.1,1.3,-1.0,1.41
2940,14.695,skull,phantom4,Measured,301.629,319.058,153.97,-0.7,0.6,0.1,1.322
2940,14.695,catheter,tip1,Measured,160.081,234.896,332.548,-56.5,28.2,-7.5,64.579
2940,14.695,catheter,tip2,Measured,157.727,238.839,392.04,-23.3,32.8,-15.0,36.914
2940,14.695,catheter,tip3,Virtual,194.216,335.159,114.158,-2.9,-15.6,-16.5,59.557
2940,14.695,catheter,tip4,Measured,131.259,263.921,340.82,8.1,65.0,25.1,95.229
2941,14.7,skull,phantom1,Measured,338.333,352.203,182.526,-0.2,2.2,-0.9,1.884
2941,14.7,skull,phantom2,Measured,301.856,412.648,148.564,0.3,1.3,-0.3,2.327
2941,14.7,skull,phantom3,Measured,351.52,346.61,90.437,1.0,0.9,-0.3,1.715
2941,14.7,skull,phantom4,Measured,301.626,319.06,153.971,-0.6,1.1,0.1,1.366
2941,14.7,catheter,tip1,Measured,159.79,235.03,332.518,-59.9,27.0,-6.5,65.603
2941,14.7,catheter,tip2,Measured,157.619,238.954,392.007,-20.0,21.9,-8.3,33.834
2941,14.7,catheter,tip3,Virtual,194.255,335.144,114.105,0.9,-6.1,-14.3,20.382
2941,14.7,catheter,tip4,Measured,131.239,264.309,340.875,-3.4,76.1,8.9,73.296
2942,14.705,skull,phantom1,Measured,338.335,352.219,182.519,0.9,1.5,-1.2,1.793
2942,14.705,skull,phantom2,Measured,301.854,412.652,148.58,-0.2,1.9,0.1,1.372
2942,14.705,skull,phantom3,Measured,351.528,346.615,90.441,0.5,1.0,1.4,1.485
2942,14.705,skull,phantom4,Measured,301.623,319.069,153.971,1.4,0.7,1.1,1.38
2942,14.705,catheter,tip1,Measured,159.482,235.166,332.483,-62.1,24.6,-7.3,66.991
2942,14.705,catheter,tip2,Measured,157.527,239.058,391.957,-19.7,17.9,-7.9,28.477
2942,14.705,catheter,tip3,Virtual,194.225,335.098,114.015,0.9,-14.4,-17.5,19.46
2942,14.705,catheter,tip4,Measured,131.225,264.682,340.909,-3.0,72.8,5.2,72.94
2943,14.71,skull,phantom1,Measured,338.342,352.218,182.514,-0.2,-0.6,0.6,1.723
2943,14.71,skull,phantom2,Measured,301.854,412.667,148.565,-0.3,0.6,0.5,1.4
2943,14.71,skull,phantom3,Measured,351.525,346.62,90.451,-1.0,0.8,-0.1,1.367
2943,14.71,skull,phantom4,Measured,301.64,319.067,153.982,0.2,0.3,0.9,1.746
2943,14.71,catheter,tip1,Measured,159.169,235.276,332.445,-63.1,23.1,-8.7,67.314
2943,14.71,catheter,tip2,Measured,157.422,239.133,391.928,-21.6,14.0,-7.7,26.921
2943,14.71,catheter,tip3,Virtual,194.264,335.0,113.93,3.0,-12.1,-15.8,18.223
2943,14.71,catheter,tip4,Measured,131.209,265.037,340.927,-3.9,68.9,3.1,70.533
2944,14.715,skull,phantom1,Measured,338.333,352.213,182.525,-0.7,-0.5,2.0,1.254
2944,14.715,skull,phantom2,Measured,301.851,412.658,148.585,-0.8,-0.5,1.1,1.335
2944,14.715,skull,phantom3,Measured,351.518,346.623,90.44,-0.1,-0.2,-1.0,1.03
2944,14.715,skull,phantom4,Measured,301.625,319.072,153.98,-1.3,1.9,-0.5,1.608
2944,14.715,catheter,tip1,Measured,158.851,235.397,332.396,-61.4,24.9,-9.9,66.467
2944,14.715,catheter,tip2,Measured,157.311,239.198,391.88,-21.6,12.4,-7.9,23.781
2944,14.715,catheter,tip3,Virtual,194.255,334.977,113.857,4.8,2.3,-10.6,21.345
2944,14.715,catheter,tip4,Measured,131.186,265.371,340.94,-3.5,69.3,3.4,74.225
2945,14.72,skull,phantom1,Measured,338.335,352.213,182.534,0.1,0.7,0.1,1.499
2945,14.72,skull,phantom2,Measured,301.846,412.662,148.576,0.0,1.0,-1.4,1.452
2945,14.72,skull,phantom3,Measured,351.524,346.618,90.441,0.0,0.5,0.6,1.085
2945,14.72,skull,phantom4,Measured,301.627,319.086,153.977,0.5,0.2,-1.4,1.849
2945,14.72,catheter,tip1,Measured,158.555,235.525,332.346,-58.1,26.1,-11.1,69.337
2945,14.72,catheter,tip2,Measured,157.206,239.257,391.849,-17.8,4.4,-0.6,22.796
2945,14.72,catheter,tip3,Virtual,194.312,335.023,113.824,27.3,15.6,-6.2,50.79
2945,14.72,catheter,tip4,Measured,131.174,265.73,340.961,-10.6,82.2,-14.4,66.35
2946,14.725,skull,phantom1,Measured,338.334,352.22,182.526,-0.4,1.1,-1.1,1.375
2946,14.725,skull,phantom2,Measured,301.851,412.668,148.571,0.5,0.4,-1.0,1.348
2946,14.725,skull,phantom3,Measured,351.518,346.628,90.446,-1.3,-0.5,-0.4,1.344
2946,14.725,skull,phantom4,Measured,301.63,319.074,153.966,0.9,-1.4,-0.3,1.65
2946,14.725,catheter,tip1,Measured,158.27,235.658,332.285,-68.3,4.2,-33.9,70.566
2946,14.725,catheter,tip2,Measured,157.133,239.242,391.874,-18.9,9.9,-10.8,25.341
2946,14.725,catheter,tip3,Virtual,194.528,335.133,113.795,-37.9,-84.2,-56.9,84.043
2946,14.725,catheter,tip4,Measured,131.08,266.193,340.796,-2.2,44.6,-8.5,54.481
2947,14.73,skull,phantom1,Measured,338.331,352.224,182.523,-0.1,1.0,-1.5,1.464
2947,14.73,skull,phantom2,Measured,301.851,412.666,148.566,0.4,-0.7,-0.8,1.197
2947,14.73,skull,phantom3,Measured,351.511,346.613,90.437,0.0,-1.8,0.1,1.557
2947,14.73,skull,phantom4,Measured,301.636,319.072,153.974,-0.4,0.2,1.7,1.688
2947,14.73,catheter,tip1,Measured,157.872,235.567,332.007,-62.0,3.0,-33.8,65.471
2947,14.73,catheter,tip2,Measured,157.017,239.356,391.741,-19.8,17.4,-21.1,26.774
2947,14.73,catheter,tip3,Virtual,193.933,334.181,113.255,-48.6,-83.9,-55.3,79.185
2947,14.73,catheter,tip4,Measured,131.152,266.176,340.876,11.6,29.3,12.4,45.195
2948,14.735,skull,phantom1,Measured,338.333,352.23,182.511,0.4,0.8,0.4,1.353
2948,14.735,skull,phantom2,Measured,301.855,412.661,148.563,-0.1,-0.4,1.2,1.269
2948,14.735,skull,phantom3,Measured,351.518,346.61,90.447,0.4,1.3,0.4,1.184
2948,14.735,skull,phantom4,Measured,301.626,319.076,153.983,-1.4,0.8,-0.1,1.385
2948,14.735,catheter,tip1,Measured,157.65,235.688,331.947,-41.9,22.1,-13.9,53.795
2948,14.735,catheter,tip2,Measured,156.935,239.416,391.663,-13.6,12.6,-13.0,25.685
2948,14.735,catheter,tip3,Virtual,194.042,334.294,113.242,8.1,12.6,-9.0,49.448
2948,14.735,catheter,tip4,Measured,131.196,266.486,340.92,6.0,55.7,5.2,47.595
2949,14.74,skull,phantom1,Measured,338.335,352.232,182.527,-0.3,-1.2,0.3,1.214
2949,14.74,skull,phantom2,Measured,301.85,412.662,148.578,-0.4,-1.0,0.9,1.061
2949,14.74,skull,phantom3,Measured,351.515,346.626,90.441,-0.3,0.1,0.1,1.213
2949,14.74,skull,phantom4,Measured,301.622,319.08,153.973,0.0,-0.5,-0.6,1.355
2949,14.74,catheter,tip1,Measured,157.453,235.788,331.868,-33.5,19.4,-14.5,40.92
2949,14.74,catheter,tip2,Measured,156.881,239.482,391.611,-10.5,14.9,-9.7,22.131
2949,14.74,catheter,tip3,Virtual,194.014,334.307,113.165,12.4,-0.8,-14.7,21.163
2949,14.74,catheter,tip4,Measured,131.212,266.733,340.928,3.4,52.5,-2.2,52.405
2950,14.745,skull,phantom1,Measured,338.33,352.218,182.514,-0.7,-1.2,0.0,1.487
2950,14.745,skull,phantom2,Measured,301.851,412.651,148.572,0.1,-0.3,0.4,0.864
2950,14.745,skull,phantom3,Measured,351.515,346.611,90.448,0.8,-1.7,0.2,0.985
2950,14.745,skull,phantom4,Measured,301.626,319.071,153.977,0.9,-1.4,-0.1,1.205
2950,14.745,catheter,tip1,Measured,157.315,235.882,331.802,-22.7,20.4,-9.8,33.321
2950,14.745,catheter,tip2,Measured,156.83,239.565,391.566,-8.3,19.4,-9.4,19.583
2950,14.745,catheter,tip3,Virtual,194.166,334.286,113.095,23.0,-2.8,-13.4,28.27
2950,14.745,catheter,tip4,Measured,131.23,267.011,340.898,4.1,47.9,-4.6,52.091
2951,14.75,skull,phantom1,Measured,338.328,352.22,182.527,0.8,-0.8,1.4,1.471
2951,14.75,skull,phantom2,Measured,301.851,412.659,148.582,-0.3,0.1,0.6,0.673
2951,14.75,skull,phantom3,Measured,351.523,346.609,90.443,0.2,-0.5,-0.5,1.11
2951,14.75,skull,phantom4,Measured,301.631,319.066,153.972,0.6,-0.8,-0.6,1.268
2951,14.75,catheter,tip1,Measured,157.226,235.992,331.77,-14.6,21.1,-6.9,27.12
2951,14.75,catheter,tip2,Measured,156.798,239.676,391.517,0.0,15.0,-0.2,21.611
2951,14.75,catheter,tip3,Virtual,194.244,334.279,113.031,34.7,-7.8,-15.5,26.878
2951,14.75,catheter,tip4,Measured,131.253,267.212,340.882,-0.8,50.4,-22.8,43.102
2952,14.755,skull,phantom1,Measured,338.338,352.21,182.528,-1.0,0.7,-0.1,1.643
2952,14.755,skull,phantom2,Measured,301.848,412.652,148.578,-0.1,-0.8,-0.2,0.682
2952,14.755,skull,phantom3,Measured,351.517,346.606,90.443,-0.3,0.4,0.5,0.704
2952,14.755,skull,phantom4,Measured,301.632,319.063,153.971,-0.7,-0.6,-0.3,0.987
2952,14.755,catheter,tip1,Measured,157.169,236.093,331.733,-4.2,21.8,-4.9,23.635
2952,14.755,catheter,tip2,Measured,156.83,239.715,391.564,0.4,26.0,-6.2,24.034
2952,14.755,catheter,tip3,Virtual,194.513,334.208,112.94,-2.8,-0.5,-14.8,23.146
2952,14.755,catheter,tip4,Measured,131.222,267.515,340.67,2.4,25.0,-5.4,34.733
2953,14.76,skull,phantom1,Measured,338.318,352.227,182.526,-1.9,-0.1,0.1,1.855
2953,14.76,skull,phantom2,Measured,301.85,412.651,148.58,0.3,0.2,-0.4,0.812
2953,14.76,skull,phantom3,Measured,351.52,346.613,90.448,-0.3,0.6,0.0,0.832
2953,14.76,skull,phantom4,Measured,301.624,319.06,153.969,-0.4,0.4,0.6,0.792
2953,14.76,catheter,tip1,Measured,157.184,236.21,331.721,4.1,21.2,-0.5,22.046
2953,14.76,catheter,tip2,Measured,156.802,239.936,391.455,2.5,30.0,-4.0,30.625
2953,14.76,catheter,tip3,Virtual,194.216,334.274,112.883,0.4,-5.4,-14.6,23.423
2953,14.76,catheter,tip4,Measured,131.277,267.462,340.828,1.0,22.4,-5.9,21.783
2954,14.765,skull,phantom1,Measured,338.319,352.209,182.529,1.0,-2.2,0.3,1.804
2954,14.765,skull,phantom2,Measured,301.851,412.654,148.574,0.8,0.7,-0.1,1.061
2954,14.765,skull,phantom3,Measured,351.514,346.612,90.443,-0.6,0.8,0.5,1.163
2954,14.765,skull,phantom4,Measured,301.628,319.067,153.977,-0.3,0.0,0.5,0.983
2954,14.765,catheter,tip1,Measured,157.21,236.305,331.728,8.3,20.1,1.6,23.181
2954,14.765,catheter,tip2,Measured,156.855,240.015,391.524,7.1,33.9,-3.1,36.699
2954,14.765,catheter,tip3,Virtual,194.517,334.154,112.794,-19.1,-24.3,-24.8,38.183
2954,14.765,catheter,tip4,Measured,131.232,267.739,340.611,-0.9,13.5,-9.4,16.993
2955,14.77,skull,phantom1,Measured,338.328,352.205,182.529,0.9,0.3,0.5,1.361
2955,14.77,skull,phantom2,Measured,301.858,412.658,148.579,-1.0,-0.7,1.0,1.266
2955,14.77,skull,phantom3,Measured,351.514,346.621,90.453,0.0,-0.8,1.5,1.445
2955,14.77,skull,phantom4,Measured,301.621,319.06,153.974,-0.9,-0.6,-1.1,1.016
2955,14.77,catheter,tip1,Measured,157.267,236.411,331.737,16.2,20.5,-0.8,25.907
2955,14.77,catheter,tip2,Measured,156.873,240.275,391.424,7.6,43.3,-9.4,39.268
2955,14.77,catheter,tip3,Virtual,194.025,334.031,112.635,-48.1,-21.9,-27.0,41.571
2955,14.77,catheter,tip4,Measured,131.268,267.597,340.734,5.0,-9.0,4.7,14.303
2956,14.775,skull,phantom1,Measured,338.328,352.212,182.534,-0.2,0.5,0.2,0.863
2956,14.775,skull,phantom2,Measured,301.841,412.647,148.584,-0.4,-0.6,0.9,1.76
2956,14.775,skull,phantom3,Measured,351.514,346.604,90.458,-0.3,-1.4,0.5,1.923
2956,14.775,skull,phantom4,Measured,301.619,319.061,153.966,0.6,-0.7,0.0,1.26
2956,14.775,catheter,tip1,Measured,157.372,236.51,331.72,22.5,19.5,-0.2,27.606
2956,14.775,catheter,tip2,Measured,156.931,240.448,391.43,11.1,36.4,1.2,39.225
2956,14.775,catheter,tip3,Virtual,194.036,333.935,112.524,-0.6,-16.9,-19.4,41.365
2956,14.775,catheter,tip4,Measured,131.282,267.649,340.658,2.4,10.8,-10.3,19.026
2957,14.78,skull,phantom1,Measured,338.326,352.21,182.531,-0.3,-0.4,-0.8,0.813
2957,14.78,skull,phantom2,Measured,301.854,412.652,148.588,0.0,2.5,-0.5,1.669
2957,14.78,skull,phantom3,Measured,351.511,346.607,90.458,-0.1,2.5,-0.5,1.679
2957,14.78,skull,phantom4,Measured,301.627,319.053,153.974,0.6,-0.4,1.1,1.184
2957,14.78,catheter,tip1,Measured,157.492,236.606,331.735,18.6,19.0,4.1,27.099
2957,14.78,catheter,tip2,Measured,156.984,240.639,391.436,14.4,30.4,8.3,34.556
2957,14.78,catheter,tip3,Virtual,194.019,333.862,112.441,13.1,-29.8,-21.5,36.985
2957,14.78,catheter,tip4,Measured,131.292,267.705,340.631,-1.0,21.1,-22.2,27.285
2958,14.785,skull,phantom1,Measured,338.325,352.208,182.526,0.6,0.7,0.0,1.283
2958,14.785,skull,phantom2,Measured,301.841,412.672,148.579,-0.5,1.2,-0.1,1.77
2958,14.785,skull,phantom3,Measured,351.513,346.629,90.453,0.6,0.7,0.3,2.083
2958,14.785,skull,phantom4,Measured,301.625,319.057,153.977,0.3,1.0,0.8,1.304
2958,14.785,catheter,tip1,Measured,157.558,236.7,331.761,15.9,18.7,1.9,25.316
2958,14.785,catheter,tip2,Measured,157.075,240.752,391.513,13.7,27.0,6.4,31.614
2958,14.785,catheter,tip3,Virtual,194.167,333.637,112.309,23.8,-32.1,-23.2,36.731
2958,14.785,catheter,tip4,Measured,131.272,267.86,340.436,-0.1,22.9,-27.9,28.611
2959,14.79,skull,phantom1,Measured,338.332,352.217,182.531,1.6,1.1,0.4,1.327
2959,14.79,skull,phantom2,Measured,301.849,412.664,148.587,1.2,0.8,0.2,1.279
2959,14.79,skull,phantom3,Measured,351.517,346.614,90.461,1.6,-2.2,-0.2,1.764
2959,14.79,skull,phantom4,Measured,301.63,319.063,153.982,-0.2,1.2,-0.4,1.268
2959,14.79,catheter,tip1,Measured,157.651,236.793,331.754,16.1,18.3,-1.6,23.455
2959,14.79,catheter,tip2,Measured,157.121,240.909,391.5,9.3,27.6,-2.7,31.198
2959,14.79,catheter,tip3,Virtual,194.257,333.541,112.209,11.2,-13.6,-17.7,35.904
2959,14.79,catheter,tip4,Measured,131.291,267.934,340.352,4.7,10.7,-15.1,22.963
2960,14.795,skull,phantom1,Measured,338.341,352.219,182.53,0.6,-0.8,-0.4,1.587
2960,14.795,skull,phantom2,Measured,301.853,412.68,148.581,0.4,0.0,-1.0,1.803
2960,14.795,skull,phantom3,Measured,351.529,346.607,90.451,0.9,0.2,-1.3,1.731
2960,14.795,skull,phantom4,Measured,301.623,319.069,153.973,0.1,0.8,-0.9,1.517
2960,14.795,catheter,tip1,Measured,157.719,236.883,331.745,13.8,15.8,-3.8,21.463
2960,14.795,catheter,tip2,Measured,157.168,241.028,391.486,6.5,30.6,-11.7,31.735
2960,14.795,catheter,tip3,Virtual,194.279,333.501,112.132,-30.7,-7.8,-18.2,36.369
2960,14.795,catheter,tip4,Measured,131.319,267.967,340.285,9.1,-9.1,4.7,14.87
2961,14.8,skull,phantom1,Measured,338.338,352.209,182.527,0.1,-1.5,-0.8,1.162
2961,14.8,skull,phantom2,Measured,301.853,412.664,148.577,1.9,-2.1,-0.5,1.807
2961,14.8,skull,phantom3,Measured,351.526,346.616,90.448,-0.6,-0.6,-0.2,1.241
2961,14.8,skull,phantom4,Measured,301.631,319.071,153.973,1.7,-0.6,-1.0,1.438
2961,14.8,catheter,tip1,Measured,157.789,236.951,331.716,11.1,12.6,-8.1,18.928
2961,14.8,catheter,tip2,Measured,157.186,241.215,391.383,5.8,27.4,-16.6,28.388
2961,14.8,catheter,tip3,Virtual,193.95,333.463,112.027,-42.5,-3.8,-21.1,34.507
2961,14.8,catheter,tip4,Measured,131.382,267.843,340.399,6.4,-8.8,4.6,13.239
2962,14.805,skull,phantom1,Measured,338.342,352.204,182.522,0.7,0.1,0.0,1.216
2962,14.805,skull,phantom2,Measured,301.872,412.659,148.576,1.0,0.4,-1.0,1.717
2962,14.805,skull,phantom3,Measured,351.523,346.601,90.449,1.1,-0.6,-0.1,1.224
2962,14.805,skull,phantom4,Measured,301.64,319.063,153.963,0.6,0.3,-0.8,1.402
2962,14.805,catheter,tip1,Measured,157.83,237.009,331.664,8.5,9.7,-10.8,16.65
2962,14.805,catheter,tip2,Measured,157.226,241.302,391.32,4.8,13.2,-13.1,23.396
2962,14.805,catheter,tip3,Virtual,193.854,333.463,111.921,-8.6,8.6,-15.1,27.671
2962,14.805,catheter,tip4,Measured,131.383,267.879,340.331,-0.3,4.7,-13.4,14.271
2963,14.81,skull,phantom1,Measured,338.345,352.21,182.527,0.2,1.0,-0.7,1.03
2963,14.81,skull,phantom2,Measured,301.863,412.668,148.567,0.0,0.8,-0.1,1.121
2963,14.81,skull,phantom3,Measured,351.537,346.61,90.447,0.9,1.1,-0.6,1.3
2963,14.81,skull,phantom4,Measured,301.637,319.074,153.965,0.9,0.6,-0.2,1.585
2963,14.81,catheter,tip1,Measured,157.874,237.048,331.608,7.2,7.2,-10.3,17.466
2963,14.81,catheter,tip2,Measured,157.234,241.347,391.252,1.1,9.9,-15.5,18.961
2963,14.81,catheter,tip3,Virtual,193.864,333.549,111.876,1.7,8.3,-13.6,21.388
2963,14.81,catheter,tip4,Measured,131.379,267.89,340.265,-2.5,4.8,-15.9,16.856
2964,14.815,skull,phantom1,Measured,338.344,352.214,182.515,0.7,0.1,-0.9,1.11
2964,14.815,skull,phantom2,Measured,301.872,412.667,148.575,0.3,0.3,1.0,1.038
2964,14.815,skull,phantom3,Measured,351.532,346.612,90.443,-0.7,0.6,-0.6,1.126
2964,14.815,skull,phantom4,Measured,301.649,319.069,153.961,1.2,-2.3,-0.3,1.574
2964,14.815,catheter,tip1,Measured,157.902,237.081,331.561,4.8,7.8,-19.0,18.95
2964,14.815,catheter,tip2,Measured,157.237,241.401,391.165,-1.6,7.4,-17.7,15.951
2964,14.815,catheter,tip3,Virtual,193.871,333.546,111.785,-6.9,24.7,-13.0,25.453
2964,14.815,catheter,tip4,Measured,131.358,267.927,340.172,-5.9,3.1,-18.4,25.636
2965,14.82,skull,phantom1,Measured,338.352,352.211,182.518,0.8,-0.5,0.1,0.984
2965,14.82,skull,phantom2,Measured,301.866,412.671,148.577,-0.9,-0.8,-0.2,1.385
2965,14.82,skull,phantom3,Measured,351.53,346.616,90.441,-0.3,-0.6,-0.3,1.155
2965,14.82,skull,phantom4,Measured,301.649,319.051,153.962,-1.0,0.1,0.1,1.484
2965,14.82,catheter,tip1,Measured,157.922,237.126,331.418,0.9,6.3,-20.3,20.245
2965,14.82,catheter,tip2,Measured,157.218,241.421,391.075,-4.1,-0.5,-9.3,17.087
2965,14.82,catheter,tip3,Virtual,193.795,333.796,111.746,22.8,18.0,-12.4,28.057
2965,14.82,catheter,tip4,Measured,131.32,267.921,340.081,-13.3,12.5,-36.2,28.928
2966,14.825,skull,phantom1,Measured,338.352,352.209,182.516,0.7,0.3,-0.4,1.041
2966,14.825,skull,phantom2,Measured,301.863,412.659,148.573,0.6,-1.5,0.9,1.432
2966,14.825,skull,phantom3,Measured,351.529,346.606,90.44,0.1,-1.1,-1.2,1.291
2966,14.825,skull,phantom4,Measured,301.639,319.07,153.962,0.2,0.8,-0.1,1.487
2966,14.825,catheter,tip1,Measured,157.911,237.144,331.358,1.7,8.1,-16.4,20.035
2966,14.825,catheter,tip2,Measured,157.196,241.396,391.072,-11.5,8.1,-16.7,22.035
2966,14.825,catheter,tip3,Virtual,194.099,333.726,111.661,1.4,21.2,-10.8,33.203
2966,14.825,catheter,tip4,Measured,131.225,268.052,339.81,-13.5,-4.3,-22.6,30.649
2967,14.83,skull,phantom1,Measured,338.359,352.214,182.514,0.8,-0.3,-1.0,1.207
2967,14.83,skull,phantom2,Measured,301.872,412.656,148.586,0.2,0.5,1.1,1.59
2967,14.83,skull,phantom3,Measured,351.531,346.605,90.429,1.5,-0.1,-0.1,1.437
2967,14.83,skull,phantom4,Measured,301.651,319.059,153.961,1.9,-1.5,-1.0,1.496
2967,14.83,catheter,tip1,Measured,157.939,237.207,331.254,-0.1,10.6,-17.5,17.5
2967,14.83,catheter,tip2,Measured,157.103,241.502,390.908,-18.9,17.8,-22.1,28.598
2967,14.83,catheter,tip3,Virtual,193.809,334.008,111.638,-32.2,28.7,-9.6,28.524
2967,14.83,catheter,tip4,Measured,131.185,267.878,339.855,-12.8,-20.7,-4.4,26.481
2968,14.835,skull,phantom1,Measured,338.36,352.206,182.506,0.2,-1.3,-0.6,1.191
2968,14.835,skull,phantom2,Measured,301.865,412.664,148.584,-0.4,0.4,-1.6,1.417
2968,14.835,skull,phantom3,Measured,351.544,346.605,90.439,1.1,-0.1,-0.4,1.182
2968,14.835,skull,phantom4,Measured,301.658,319.055,153.952,0.6,-0.6,-0.6,1.645
2968,14.835,catheter,tip1,Measured,157.91,237.25,331.183,-3.1,7.2,-11.2,16.797
2968,14.835,catheter,tip2,Measured,157.007,241.574,390.851,-22.1,14.5,-13.9,32.159
2968,14.835,catheter,tip3,Virtual,193.777,334.013,111.565,11.9,-1.6,-12.8,28.131
2968,14.835,catheter,tip4,Measured,131.097,267.845,339.766,-18.6,-4.9,-20.4,27.326
2969,14.84,skull,phantom1,Measured,338.361,352.201,182.508,0.1,-0.8,0.1,0.863
2969,14.84,skull,phantom2,Measured,301.868,412.66,148.57,1.3,-0.2,-0.2,1.276
2969,14.84,skull,phantom3,Measured,351.542,346.604,90.425,-0.5,0.7,-0.1,0.965
2969,14.84,skull,phantom4,Measured,301.657,319.053,153.955,-0.1,-0.9,0.9,1.051
2969,14.84,catheter,tip1,Measured,157.908,237.279,331.142,-4.3,9.2,-12.7,17.019
2969,14.84,catheter,tip2,Measured,156.882,241.647,390.769,-25.5,15.6,-12.8,31.668
2969,14.84,catheter,tip3,Virtual,193.928,333.992,111.51,19.7,6.5,-9.1,20.307
2969,14.84,catheter,tip4,Measured,130.999,267.829,339.651,-20.6,-0.5,-20.7,27.994
2970,14.845,skull,phantom1,Measured,338.361,352.198,182.507,0.1,-0.1,-0.3,0.758
2970,14.845,skull,phantom2,Measured,301.878,412.662,148.582,0.0,0.8,0.0,1.055
2970,14.845,skull,phantom3,Measured,351.539,346.612,90.438,-0.6,0.1,0.6,0.966
2970,14.845,skull,phantom4,Measured,301.657,319.046,153.961,-0.6,0.3,0.5,1.333
2970,14.845,catheter,tip1,Measured,157.867,237.342,331.056,-7.2,12.9,-15.1,18.089
2970,14.845,catheter,tip2,Measured,156.752,241.73,390.723,-25.9,17.3,-9.7,30.813
2970,14.845,catheter,tip3,Virtual,193.974,334.078,111.474,7.8,18.2,-6.1,33.46
2970,14.845,catheter,tip4,Measured,130.891,267.84,339.559,-21.1,0.8,-16.4,34.809
2971,14.85,skull,phantom1,Measured,338.362,352.2,182.505,-0.8,0.0,0.8,0.866
2971,14.85,skull,phantom2,Measured,301.868,412.668,148.57,-0.5,0.1,-0.9,0.874
2971,14.85,skull,phantom3,Measured,351.536,346.605,90.431,0.3,-1.1,-0.3,0.848
2971,14.85,skull,phantom4,Measured,301.651,319.056,153.96,0.3,1.5,-1.1,1.242
2971,14.85,catheter,tip1,Measured,157.836,237.408,330.991,-9.1,11.4,-8.5,18.613
2971,14.85,catheter,tip2,Measured,156.623,241.82,390.672,-23.4,13.8,-2.7,30.845
2971,14.85,catheter,tip3,Virtual,194.006,334.174,111.449,54.7,-11.3,-11.4,36.865
2971,14.85,catheter,tip4,Measured,130.788,267.837,339.487,-23.5,23.2,-35.5,34.385
2972,14.855,skull,phantom1,Measured,338.353,352.198,182.515,0.1,0.8,-0.8,1.46
2972,14.855,skull,phantom2,Measured,301.873,412.663,148.573,0.3,0.7,-0.2,1.24
2972,14.855,skull,phantom3,Measured,351.542,346.601,90.435,-0.1,-0.4,-0.3,0.924
2972,14.855,skull,phantom4,Measured,301.66,319.061,153.95,0.9,-0.2,-0.4,1.279
2972,14.855,catheter,tip1,Measured,157.776,237.456,330.971,-12.2,12.2,-4.5,19.871
2972,14.855,catheter,tip2,Measured,156.518,241.868,390.696,-23.3,20.7,-9.6,31.655
2972,14.855,catheter,tip3,Virtual,194.521,333.965,111.36,24.0,-17.4,-14.2,42.139
2972,14.855,catheter,tip4,Measured,130.656,268.072,339.204,-16.5,14.8,-17.0,29.294
2973,14.86,skull,phantom1,Measured,338.363,352.208,182.497,0.1,1.8,-1.1,1.587
2973,14.86,skull,phantom2,Measured,301.871,412.675,148.568,0.2,1.0,-1.6,1.318
2973,14.86,skull,phantom3,Measured,351.535,346.601,90.428,0.4,1.0,-0.1,0.931
2973,14.86,skull,phantom4,Measured,301.66,319.054,153.956,-0.1,-0.5,0.8,1.097
2973,14.86,catheter,tip1,Measured,157.714,237.53,330.946,-14.9,17.7,-9.2,23.099
2973,14.86,catheter,tip2,Measured,156.39,242.027,390.576,-20.0,25.1,-14.1,30.12
2973,14.86,catheter,tip3,Virtual,194.246,334.0,111.307,-32.7,13.6,-9.0,27.433
2973,14.86,catheter,tip4,Measured,130.623,267.985,339.317,-8.7,1.0,7.4,21.198
2974,14.865,skull,phantom1,Measured,338.354,352.216,182.504,-0.2,0.9,1.2,1.704
2974,14.865,skull,phantom2,Measured,301.875,412.673,148.557,0.4,1.2,0.1,1.724
2974,14.865,skull,phantom3,Measured,351.546,346.611,90.434,0.4,0.8,0.8,1.039
2974,14.865,skull,phantom4,Measured,301.659,319.056,153.958,0.3,1.1,0.7,1.315
2974,14.865,catheter,tip1,Measured,157.627,237.633,330.879,-16.1,19.6,-7.9,24.82
2974,14.865,catheter,tip2,Measured,156.318,242.119,390.555,-11.8,18.4,-6.1,25.652
2974,14.865,catheter,tip3,Virtual,194.194,334.101,111.27,0.7,10.0,-8.1,19.898
2974,14.865,catheter,tip4,Measured,130.569,268.082,339.278,-5.8,22.6,-6.4,21.477
2975,14.87,skull,phantom1,Measured,338.361,352.217,182.509,1.4,-0.3,0.4,1.269
